fixture_id,date,timestamp,status,maintime,first_half,second_half,extratime,country,league_id,league_name,league_flag,league_logo,season,round,venue_name,venue_city,venue_id,referee,home_team,home_team_id,home_team_flag,away_team,away_team_id,away_team_flag,home_goals,away_goals,halftime_home,halftime_away,fulltime_home,fulltime_away,home_shots_on_goal,home_shots_off_goal,home_total_shots,home_blocked_shots,home_shots_insidebox,home_shots_outsidebox,home_fouls,home_corner_kicks,home_offsides,home_ball_possession,home_yellow_cards,home_red_cards,home_goalkeeper_saves,home_total_passes,home_passes_accurate,home_passes,home_counter_attacks,away_shots_on_goal,away_shots_off_goal,away_total_shots,away_blocked_shots,away_shots_insidebox,away_shots_outsidebox,away_fouls,away_corner_kicks,away_offsides,away_ball_possession,away_yellow_cards,away_red_cards,away_goalkeeper_saves,away_total_passes,away_passes_accurate,away_passes,home_points,away_points,home_goals_for,away_goals_for,home_goals_against,away_goals_against,home_played,away_played,home_wins,away_wins,home_draws,away_draws,home_losses,away_losses,home_goals_diff,away_goals_diff,home_rank,away_rank
29118,2018-11-25 11:30:00+00:00,1543145400,FT,90,1543145400,1543149000,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 13,Ennio Tardini,Parma,,"Paolo Valeri, Italy",Parma,523,https://media.api-sports.io/football/teams/523.png,Sassuolo,488,https://media.api-sports.io/football/teams/488.png,2,1,2,1,2,1,5,6,14.0,3,7.0,7.0,14,2,3.0,0.26,3.0,0.0,4,206.0,154.0,0.75,,6,8,14.0,0,7.0,7.0,15,3,0.0,0.74,4.0,0.0,3,613.0,540.0,0.88,2395,2513,2390,3094,3553,3497,2216,2216,585,527,640,932,991,757,-1163,-403,16,11
29117,2018-11-25 14:00:00+00:00,1543154400,FT,90,1543154400,1543158000,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 13,Stadio San Paolo,Naples,,"Daniele Chiffi, Italy",Napoli,492,https://media.api-sports.io/football/teams/492.png,Chievo,491,https://media.api-sports.io/football/teams/491.png,0,0,0,0,0,0,8,9,21.0,4,11.0,10.0,11,20,0.0,0.69,2.0,0.0,2,666.0,586.0,0.88,,2,4,9.0,3,6.0,3.0,13,2,2.0,0.31,2.0,0.0,8,298.0,223.0,0.75,4610,1163,4318,1460,2101,4380,2216,2216,1401,116,407,815,408,1285,2217,-2920,2,20
29110,2018-11-25 14:00:00+00:00,1543154400,FT,90,1543154400,1543158000,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 13,Stadio Renato Dall'Ara,Bologna,881,"Marco Di Bello, Italy",Bologna,500,https://media.api-sports.io/football/teams/500.png,Fiorentina,502,https://media.api-sports.io/football/teams/502.png,0,0,0,0,0,0,4,3,8.0,1,6.0,2.0,11,4,1.0,0.43,3.0,0.0,5,322.0,229.0,0.71,,5,6,20.0,9,12.0,8.0,20,9,2.0,0.57,1.0,0.0,4,435.0,342.0,0.79,2562,2395,2795,2744,3266,2620,2216,2216,640,468,642,991,934,757,-471,124,10,14
29112,2018-11-25 14:00:00+00:00,1543154400,FT,90,1543154400,1543158000,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 13,Carlo Castellani,Empoli,,"Gianluca Manganiello, Italy",Empoli,511,https://media.api-sports.io/football/teams/511.png,Atalanta,499,https://media.api-sports.io/football/teams/499.png,3,2,1,2,3,2,7,6,17.0,4,9.0,8.0,14,7,2.0,0.4,2.0,0.0,3,372.0,294.0,0.79,,5,6,14.0,3,10.0,4.0,11,3,3.0,0.6,3.0,1.0,5,553.0,469.0,0.85,2213,4020,2970,4489,4081,2682,2216,2216,582,1165,467,525,1167,526,-1111,1807,18,3
29116,2018-11-25 17:00:00+00:00,1543165200,FT,90,1543165200,1543168800,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 13,Stadio Olimpico,Rome,,"Luca Banti, Italy",Lazio,487,https://media.api-sports.io/football/teams/487.png,Ac Milan,489,https://media.api-sports.io/football/teams/489.png,1,1,0,0,1,1,5,11,21.0,5,12.0,9.0,11,9,3.0,0.54,1.0,0.0,3,548.0,466.0,0.85,,3,5,11.0,3,5.0,6.0,4,4,0.0,0.46,1.0,0.0,4,462.0,386.0,0.84,3444,3965,3266,3211,2682,2104,2216,2216,993,1108,465,641,758,467,584,1107,8,5
29113,2018-11-25 19:30:00+00:00,1543174200,FT,90,1543174200,1543177800,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 13,Luigi Ferraris,Genova,,"Daniele Doveri, Italy",Genoa,495,https://media.api-sports.io/football/teams/495.png,Sampdoria,498,https://media.api-sports.io/football/teams/498.png,1,1,1,1,1,1,4,9,18.0,5,10.0,8.0,17,7,4.0,0.41,2.0,0.0,1,321.0,232.0,0.72,,2,5,8.0,1,4.0,4.0,16,6,1.0,0.59,1.0,0.0,3,498.0,409.0,0.82,2218,3089,2279,3496,3332,2973,2216,2216,468,874,814,467,934,875,-1053,523,17,9
29111,2018-11-26 19:30:00+00:00,1543260600,FT,90,1543260600,1543264200,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 13,Sardegna Arena,Cagliari,883,"Fabrizio Pasqua, Italy",Cagliari,490,https://media.api-sports.io/football/teams/490.png,Torino,503,https://media.api-sports.io/football/teams/503.png,0,0,0,0,0,0,0,3,4.0,1,3.0,1.0,11,3,1.0,0.49,2.0,0.0,5,472.0,363.0,0.77,,5,5,15.0,5,10.0,5.0,17,4,4.0,0.51,0.0,0.0,0,461.0,365.0,0.79,2392,3671,2100,3033,3148,2161,2216,2216,583,932,643,875,990,409,-1048,872,15,7
29128,2018-12-01 14:00:00+00:00,1543672800,FT,90,1543672800,1543676400,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 14,Stadio Paolo Mazza,Ferrara,938,"Paolo Silvio Mazzoleni, Italy",Spal,493,https://media.api-sports.io/football/teams/493.png,Empoli,511,https://media.api-sports.io/football/teams/511.png,2,2,1,2,2,2,5,4,10.0,1,8.0,2.0,14,4,3.0,0.51,3.0,1.0,5,380.0,313.0,0.82,,7,5,18.0,6,12.0,6.0,13,9,4.0,0.49,3.0,0.0,3,372.0,291.0,0.78,2449,2216,2563,2973,3269,4083,2217,2217,642,583,523,467,1052,1167,-706,-1110,13,18
29123,2018-12-01 17:00:00+00:00,1543683600,FT,90,1543683600,1543687200,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 14,Stadio Artemio Franchi,Florence,,"Daniele Orsato, Italy",Fiorentina,502,https://media.api-sports.io/football/teams/502.png,Juventus,496,https://media.api-sports.io/football/teams/496.png,0,3,0,1,0,3,5,6,17.0,6,7.0,10.0,16,4,0.0,0.45,6.0,0.0,3,359.0,265.0,0.74,,6,4,16.0,6,7.0,9.0,8,9,0.0,0.55,3.0,0.0,5,434.0,352.0,0.81,2396,5257,2744,4088,2620,1748,2217,2217,468,1636,992,349,757,232,124,2340,14,1
29126,2018-12-01 19:30:00+00:00,1543692600,FT,90,1543692600,1543696200,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 14,Luigi Ferraris,Genova,,"Rosario Abisso, Italy",Sampdoria,498,https://media.api-sports.io/football/teams/498.png,Bologna,500,https://media.api-sports.io/football/teams/500.png,4,1,3,1,4,1,6,2,10.0,2,6.0,4.0,15,1,4.0,0.45,3.0,0.0,2,444.0,363.0,0.82,,3,5,11.0,3,7.0,4.0,10,4,1.0,0.55,3.0,0.0,2,520.0,428.0,0.82,3090,2563,3497,2795,2974,3266,2217,2217,874,640,468,643,875,934,523,-471,9,10
29120,2018-12-02 11:30:00+00:00,1543750200,FT,90,1543750200,1543753800,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 14,San Siro/Giuseppe Meazza,Milan,,"Gianpaolo Calvarese, Italy",Ac Milan,489,https://media.api-sports.io/football/teams/489.png,Parma,523,https://media.api-sports.io/football/teams/523.png,2,1,0,0,2,1,5,10,18.0,3,9.0,9.0,8,8,1.0,0.61,2.0,0.0,0,529.0,449.0,0.85,,1,4,7.0,2,7.0,0.0,16,8,1.0,0.39,2.0,0.0,3,319.0,241.0,0.76,3966,2398,3212,2392,2105,3554,2217,2217,1108,586,642,640,467,991,1107,-1162,5,16
29127,2018-12-02 14:00:00+00:00,1543759200,FT,90,1543759200,1543762800,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 14,Mapei Stadium – Città del Tricolore,Reggio Emilia,935,"Marco Guida, Italy",Sassuolo,488,https://media.api-sports.io/football/teams/488.png,Udinese,494,https://media.api-sports.io/football/teams/494.png,0,0,0,0,0,0,3,7,18.0,8,10.0,8.0,14,13,2.0,0.65,3.0,0.0,1,589.0,520.0,0.88,,1,2,3.0,0,1.0,2.0,13,2,2.0,0.35,2.0,0.0,3,315.0,238.0,0.76,2513,2506,3095,2274,3499,3092,2217,2217,527,641,932,583,758,993,-404,-818,11,12
29129,2018-12-02 14:00:00+00:00,1543759200,FT,90,1543759200,1543762800,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 14,Stadio Olimpico Grande Torino,Torino,943,"Maurizio Mariani, Italy",Torino,503,https://media.api-sports.io/football/teams/503.png,Genoa,495,https://media.api-sports.io/football/teams/495.png,2,1,2,1,2,1,10,8,22.0,4,12.0,10.0,13,5,4.0,0.66,3.0,0.0,0,517.0,426.0,0.82,,1,6,9.0,2,5.0,4.0,21,5,1.0,0.34,4.0,1.0,8,265.0,148.0,0.56,3672,2219,3033,2280,2161,3333,2217,2217,932,468,876,815,409,934,872,-1053,7,17
29124,2018-12-02 14:00:00+00:00,1543759200,FT,90,1543759200,1543762800,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 14,Stadio Benito Stirpe,Frosinone,904,"Serra Marco, Italy",Frosinone,512,https://media.api-sports.io/football/teams/512.png,Cagliari,490,https://media.api-sports.io/football/teams/490.png,1,1,1,0,1,1,11,6,22.0,5,16.0,6.0,13,5,1.0,0.38,1.0,0.0,6,371.0,297.0,0.8,,6,7,17.0,4,9.0,8.0,16,1,2.0,0.62,7.0,1.0,10,605.0,521.0,0.86,1457,2393,1692,2100,4030,3148,2217,2217,291,583,584,644,1342,990,-2338,-1048,19,15
29122,2018-12-02 17:00:00+00:00,1543770000,FT,90,1543770000,1543773600,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 14,Marc'Antonio Bentegodi,Verona,,"Fabio Maresca, Italy",Chievo,491,https://media.api-sports.io/football/teams/491.png,Lazio,487,https://media.api-sports.io/football/teams/487.png,1,1,1,0,1,1,1,2,4.0,1,3.0,1.0,11,4,4.0,0.3,4.0,0.0,4,293.0,191.0,0.65,,5,9,17.0,3,11.0,6.0,10,6,3.0,0.7,2.0,0.0,0,675.0,564.0,0.84,1164,3445,1460,3267,4380,2683,2217,2217,116,993,816,466,1285,758,-2920,584,20,8
29125,2018-12-02 19:30:00+00:00,1543779000,FT,90,1543779000,1543782600,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 14,Stadio Olimpico,Rome,,"Gianluca Rocchi, Italy",As Roma,497,https://media.api-sports.io/football/teams/497.png,Inter,505,https://media.api-sports.io/football/teams/505.png,2,2,0,1,2,2,5,8,15.0,2,9.0,6.0,10,5,1.0,0.45,1.0,0.0,5,388.0,318.0,0.82,,7,4,17.0,6,14.0,3.0,15,6,4.0,0.55,1.0,0.0,3,482.0,403.0,0.84,3847,4030,3850,3331,2800,1924,2217,2217,1049,1169,700,523,468,525,1050,1407,6,4
29121,2018-12-03 19:30:00+00:00,1543865400,FT,90,1543865400,1543869000,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 14,Stadio Atleti Azzurri d'Italia,Bergamo,,"Piero Giacomelli, Italy",Atalanta,499,https://media.api-sports.io/football/teams/499.png,Napoli,492,https://media.api-sports.io/football/teams/492.png,1,2,0,1,1,2,2,8,14.0,4,9.0,5.0,8,12,0.0,0.55,1.0,0.0,4,584.0,491.0,0.84,,6,4,10.0,0,6.0,4.0,7,6,4.0,0.45,2.0,0.0,1,488.0,386.0,0.79,4020,4611,4491,4318,2685,2101,2217,2217,1165,1401,525,408,527,408,1806,2217,3,2
29134,2018-12-07 19:30:00+00:00,1544211000,FT,90,1544211000,1544214600,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 15,Allianz Stadium,Turin,,"Massimiliano Irrati, Italy",Juventus,496,https://media.api-sports.io/football/teams/496.png,Inter,505,https://media.api-sports.io/football/teams/505.png,1,0,0,0,1,0,5,9,18.0,4,12.0,6.0,13,10,2.0,0.49,2.0,0.0,1,447.0,371.0,0.83,,1,5,12.0,6,7.0,5.0,17,8,1.0,0.51,2.0,0.0,4,460.0,397.0,0.86,5260,4031,4091,3333,1748,1926,2218,2218,1637,1169,349,524,232,525,2343,1407,1,4
29136,2018-12-08 14:00:00+00:00,1544277600,FT,90,1544277600,1544281200,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 15,Stadio San Paolo,Naples,,"Gianluca Manganiello, Italy",Napoli,492,https://media.api-sports.io/football/teams/492.png,Frosinone,512,https://media.api-sports.io/football/teams/512.png,4,0,2,0,4,0,8,9,22.0,5,10.0,12.0,7,9,2.0,0.67,1.0,0.0,2,745.0,682.0,0.92,,2,4,8.0,2,4.0,4.0,10,3,1.0,0.33,2.0,0.0,4,359.0,292.0,0.81,4614,1458,4320,1693,2102,4031,2218,2218,1402,291,408,585,408,1342,2218,-2338,2,19
29131,2018-12-08 17:00:00+00:00,1544288400,FT,90,1544288400,1544292000,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 15,Sardegna Arena,Cagliari,883,"Paolo Silvio Mazzoleni, Italy",Cagliari,490,https://media.api-sports.io/football/teams/490.png,As Roma,497,https://media.api-sports.io/football/teams/497.png,2,2,0,2,2,2,5,8,16.0,3,13.0,3.0,17,7,2.0,0.55,4.0,2.0,4,467.0,359.0,0.77,,6,14,24.0,4,13.0,11.0,12,5,3.0,0.45,1.0,0.0,3,377.0,291.0,0.77,2394,3848,2101,3852,3149,2802,2218,2218,583,1049,645,701,990,468,-1048,1050,15,6
29135,2018-12-08 19:30:00+00:00,1544297400,FT,90,1544297400,1544301000,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 15,Stadio Olimpico,Rome,,"Davide Massa, Italy",Lazio,487,https://media.api-sports.io/football/teams/487.png,Sampdoria,498,https://media.api-sports.io/football/teams/498.png,2,2,0,1,2,2,11,11,29.0,7,23.0,6.0,12,10,6.0,0.53,3.0,0.0,0,466.0,382.0,0.82,,2,2,5.0,1,2.0,3.0,13,6,3.0,0.47,6.0,1.0,8,428.0,321.0,0.75,3446,3093,3268,3501,2684,2975,2218,2218,993,875,467,468,758,875,584,526,8,9
29138,2018-12-09 11:30:00+00:00,1544355000,FT,90,1544355000,1544358600,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 15,Mapei Stadium – Città del Tricolore,Reggio Emilia,935,"Daniele Chiffi, Italy",Sassuolo,488,https://media.api-sports.io/football/teams/488.png,Fiorentina,502,https://media.api-sports.io/football/teams/502.png,3,3,0,0,3,3,7,3,17.0,7,7.0,10.0,13,6,2.0,0.54,4.0,1.0,2,389.0,313.0,0.8,,6,8,18.0,4,13.0,5.0,15,10,0.0,0.46,5.0,1.0,4,317.0,249.0,0.79,2514,2396,3095,2744,3499,2623,2218,2218,527,468,933,992,758,758,-404,121,11,14
29139,2018-12-09 14:00:00+00:00,1544364000,FT,90,1544364000,1544367600,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 15,Dacia Arena,Udine,928,"Gianpaolo Calvarese, Italy",Udinese,494,https://media.api-sports.io/football/teams/494.png,Atalanta,499,https://media.api-sports.io/football/teams/499.png,1,3,1,1,1,3,1,4,7.0,2,5.0,2.0,16,2,5.0,0.3,1.0,0.0,1,315.0,230.0,0.73,,4,9,19.0,6,15.0,4.0,6,7,0.0,0.7,1.0,0.0,0,706.0,620.0,0.88,2507,4020,2274,4492,3092,2687,2218,2218,641,1165,584,525,993,528,-818,1805,12,3
29132,2018-12-09 14:00:00+00:00,1544364000,FT,90,1544364000,1544367600,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 15,Carlo Castellani,Empoli,,"Paolo Valeri, Italy",Empoli,511,https://media.api-sports.io/football/teams/511.png,Bologna,500,https://media.api-sports.io/football/teams/500.png,2,1,1,1,2,1,4,5,12.0,3,10.0,2.0,6,4,1.0,0.41,2.0,0.0,6,391.0,320.0,0.82,,8,8,22.0,6,16.0,6.0,8,8,3.0,0.59,2.0,0.0,2,550.0,478.0,0.87,2217,2563,2975,2796,4085,3270,2218,2218,583,640,468,643,1167,935,-1110,-474,18,10
29137,2018-12-09 14:00:00+00:00,1544364000,FT,90,1544364000,1544367600,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 15,Ennio Tardini,Parma,,"Federico La Penna, Italy",Parma,523,https://media.api-sports.io/football/teams/523.png,Chievo,491,https://media.api-sports.io/football/teams/491.png,1,1,0,0,1,1,6,8,17.0,3,9.0,8.0,16,8,0.0,0.51,4.0,0.0,0,412.0,332.0,0.81,,1,11,16.0,4,11.0,5.0,17,2,0.0,0.49,4.0,1.0,5,383.0,297.0,0.78,2398,1165,2393,1461,3556,4381,2218,2218,586,116,640,817,992,1285,-1163,-2920,16,20
29133,2018-12-09 17:00:00+00:00,1544374800,FT,90,1544374800,1544378400,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 15,Luigi Ferraris,Genova,,"Fabrizio Pasqua, Italy",Genoa,495,https://media.api-sports.io/football/teams/495.png,Spal,493,https://media.api-sports.io/football/teams/493.png,1,1,1,1,1,1,2,3,5.0,0,2.0,3.0,10,1,3.0,0.27,1.0,1.0,5,232.0,143.0,0.62,,5,14,23.0,4,10.0,13.0,10,6,0.0,0.73,5.0,0.0,1,608.0,537.0,0.88,2219,2450,2281,2565,3335,3271,2218,2218,468,642,815,524,935,1052,-1054,-706,17,13
29130,2018-12-09 19:30:00+00:00,1544383800,FT,90,1544383800,1544387400,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 15,San Siro/Giuseppe Meazza,Milan,,"Daniele Orsato, Italy",Ac Milan,489,https://media.api-sports.io/football/teams/489.png,Torino,503,https://media.api-sports.io/football/teams/503.png,0,0,0,0,0,0,3,7,16.0,6,11.0,5.0,10,11,1.0,0.57,2.0,0.0,4,461.0,386.0,0.84,,4,7,13.0,2,8.0,5.0,16,3,0.0,0.43,3.0,0.0,3,354.0,271.0,0.77,3969,3675,3214,3035,2106,2162,2218,2218,1109,933,642,876,467,409,1108,873,5,7
29145,2018-12-15 17:00:00+00:00,1544893200,FT,90,1544893200,1544896800,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 16,San Siro/Giuseppe Meazza,Milan,,"Rosario Abisso, Italy",Inter,505,https://media.api-sports.io/football/teams/505.png,Udinese,494,https://media.api-sports.io/football/teams/494.png,1,0,0,0,1,0,4,11,22.0,7,11.0,11.0,11,10,1.0,0.64,3.0,0.0,1,685.0,601.0,0.88,,1,6,7.0,0,3.0,4.0,8,0,1.0,0.36,1.0,0.0,4,389.0,309.0,0.79,4031,2507,3333,2275,1927,3095,2219,2219,1169,641,524,584,526,994,1406,-820,4,12
29149,2018-12-15 19:30:00+00:00,1544902200,FT,90,1544902200,1544905800,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 16,Stadio Olimpico Grande Torino,Torino,943,"Marco Guida, Italy",Torino,503,https://media.api-sports.io/football/teams/503.png,Juventus,496,https://media.api-sports.io/football/teams/496.png,0,1,0,0,0,1,3,1,10.0,6,5.0,5.0,17,7,2.0,0.42,2.0,0.0,4,296.0,203.0,0.69,,4,5,12.0,3,7.0,5.0,13,5,3.0,0.58,4.0,0.0,3,417.0,316.0,0.76,3676,5263,3035,4092,2162,1748,2219,2219,933,1638,877,349,409,232,873,2344,7,1
29148,2018-12-16 11:30:00+00:00,1544959800,FT,90,1544959800,1544963400,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 16,Stadio Paolo Mazza,Ferrara,938,"Luca Banti, Italy",Spal,493,https://media.api-sports.io/football/teams/493.png,Chievo,491,https://media.api-sports.io/football/teams/491.png,0,0,0,0,0,0,1,7,15.0,7,6.0,9.0,13,6,1.0,0.58,2.0,0.0,3,479.0,400.0,0.84,,4,5,9.0,0,5.0,4.0,18,4,4.0,0.42,4.0,0.0,1,344.0,262.0,0.76,2451,1166,2566,1462,3272,4382,2219,2219,642,116,525,818,1052,1285,-706,-2920,13,20
29147,2018-12-16 14:00:00+00:00,1544968800,FT,90,1544968800,1544972400,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 16,Luigi Ferraris,Genova,,"Luca J. Pairetto, Italy",Sampdoria,498,https://media.api-sports.io/football/teams/498.png,Parma,523,https://media.api-sports.io/football/teams/523.png,2,0,0,0,2,0,7,4,13.0,2,8.0,5.0,10,8,1.0,0.71,2.0,0.0,0,697.0,617.0,0.89,,0,2,5.0,3,3.0,2.0,7,4,2.0,0.29,1.0,0.0,5,278.0,192.0,0.69,3094,2399,3503,2394,2977,3557,2219,2219,875,586,469,641,875,992,526,-1163,9,16
29143,2018-12-16 14:00:00+00:00,1544968800,FT,90,1544968800,1544972400,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 16,Stadio Artemio Franchi,Florence,,"Piero Giacomelli, Italy",Fiorentina,502,https://media.api-sports.io/football/teams/502.png,Empoli,511,https://media.api-sports.io/football/teams/511.png,3,1,1,1,3,1,8,10,21.0,3,11.0,10.0,20,2,3.0,0.59,2.0,0.0,3,481.0,400.0,0.83,,4,4,11.0,3,9.0,2.0,18,3,0.0,0.41,1.0,0.0,5,316.0,235.0,0.74,2397,2220,2747,2977,2626,4086,2219,2219,468,584,993,468,758,1167,121,-1109,14,18
29144,2018-12-16 14:00:00+00:00,1544968800,FT,90,1544968800,1544972400,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 16,Stadio Benito Stirpe,Frosinone,904,"Eugenio Abbattista, Italy",Frosinone,512,https://media.api-sports.io/football/teams/512.png,Sassuolo,488,https://media.api-sports.io/football/teams/488.png,0,2,0,1,0,2,3,8,14.0,3,10.0,4.0,17,6,2.0,0.35,3.0,0.0,1,280.0,211.0,0.75,,2,13,21.0,6,9.0,12.0,10,5,1.0,0.65,2.0,0.0,3,556.0,488.0,0.88,1458,2515,1693,3098,4035,3502,2219,2219,291,527,585,934,1343,758,-2342,-404,19,11
29142,2018-12-16 17:00:00+00:00,1544979600,FT,90,1544979600,1544983200,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 16,Sardegna Arena,Cagliari,883,"Daniele Doveri, Italy",Cagliari,490,https://media.api-sports.io/football/teams/490.png,Napoli,492,https://media.api-sports.io/football/teams/492.png,0,1,0,0,0,1,2,4,10.0,4,5.0,5.0,15,2,1.0,0.38,2.0,0.0,4,341.0,247.0,0.72,,5,10,18.0,3,11.0,7.0,8,10,3.0,0.62,2.0,0.0,2,545.0,452.0,0.83,2395,4617,2103,4324,3151,2102,2219,2219,583,1403,646,408,990,408,-1048,2222,15,2
29146,2018-12-16 19:30:00+00:00,1544988600,FT,90,1544988600,1544992200,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 16,Stadio Olimpico,Rome,,"Marco Di Bello, Italy",As Roma,497,https://media.api-sports.io/football/teams/497.png,Genoa,495,https://media.api-sports.io/football/teams/495.png,3,2,2,2,3,2,6,7,16.0,3,13.0,3.0,10,6,0.0,0.55,2.0,0.0,7,466.0,375.0,0.8,,9,4,15.0,2,10.0,5.0,13,4,9.0,0.45,2.0,0.0,3,386.0,287.0,0.74,3849,2220,3854,2282,2804,3336,2219,2219,1049,468,702,816,468,935,1050,-1054,6,17
29140,2018-12-17 19:30:00+00:00,1545075000,FT,90,1545075000,1545078600,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 16,Stadio Atleti Azzurri d'Italia,Bergamo,,"Daniele Orsato, Italy",Atalanta,499,https://media.api-sports.io/football/teams/499.png,Lazio,487,https://media.api-sports.io/football/teams/487.png,1,0,1,0,1,0,2,4,8.0,2,5.0,3.0,9,7,5.0,0.44,2.0,0.0,2,375.0,269.0,0.72,,2,9,16.0,5,9.0,7.0,18,7,6.0,0.56,4.0,0.0,1,470.0,367.0,0.78,4023,3447,4495,3270,2688,2686,2219,2219,1166,993,525,468,528,758,1807,584,3,8
29141,2018-12-18 19:30:00+00:00,1545161400,FT,90,1545161400,1545165000,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 16,Stadio Renato Dall'Ara,Bologna,881,"Fabio Maresca, Italy",Bologna,500,https://media.api-sports.io/football/teams/500.png,Ac Milan,489,https://media.api-sports.io/football/teams/489.png,0,0,0,0,0,0,5,1,9.0,3,1.0,8.0,12,2,4.0,0.28,2.0,0.0,4,288.0,212.0,0.74,,4,8,18.0,6,3.0,15.0,12,1,1.0,0.72,5.0,1.0,5,730.0,647.0,0.89,2563,3970,2797,3214,3272,2106,2219,2219,640,1109,643,643,936,467,-475,1108,10,5
