fixture_id,bet_name,bet_value,bet_odd
1377882,HT/FT Double,Away/Away,2.62
1377882,Double Chance,Home/Draw,2.10
1377882,Double Chance,Home/Away,1.28
1377882,Double Chance,Draw/Away,1.17
1377882,First Half Winner,Home,5.50
1377882,First Half Winner,Draw,2.20
1377882,First Half Winner,Away,2.30
1377876,Match Winner,Home,4.50
1377876,Match Winner,Draw,3.40
1377876,Match Winner,Away,1.85
1377876,Second Half Winner,Home,4.33
1377876,Second Half Winner,Draw,2.30
1377876,Second Half Winner,Away,2.25
1377876,Goals Over/Under,Over 1.5,1.44
1377876,Goals Over/Under,Under 1.5,2.75
1377876,Goals Over/Under,Over 2.5,2.30
1377876,Goals Over/Under,Under 2.5,1.62
1377876,Goals Over/Under,Over 3.5,4.33
1377876,Goals Over/Under,Under 3.5,1.22
1377876,Goals Over/Under,Over 0.5,1.08
1377876,Goals Over/Under,Under 0.5,8.00
1377876,Goals Over/Under,Over 4.5,9.00
1377876,Goals Over/Under,Under 4.5,1.07
1377876,Goals Over/Under,Over 5.5,19.00
1377876,Goals Over/Under,Under 5.5,1.02
1377876,Goals Over/Under,Over 6.5,41.00
1377876,Goals Over/Under,Under 6.5,1.00
1377876,HT/FT Double,Home/Draw,17.00
1377876,HT/FT Double,Home/Away,26.00
1377876,HT/FT Double,Draw/Away,4.50
1377876,HT/FT Double,Draw/Draw,4.75
1377876,HT/FT Double,Home/Home,7.50
1377876,HT/FT Double,Draw/Home,9.00
1377876,HT/FT Double,Away/Home,41.00
1377876,HT/FT Double,Away/Draw,15.00
1377876,HT/FT Double,Away/Away,3.00
1377876,Double Chance,Home/Draw,1.91
1377876,Double Chance,Home/Away,1.30
1377876,Double Chance,Draw/Away,1.18
1377876,First Half Winner,Home,5.00
1377876,First Half Winner,Draw,2.05
1377876,First Half Winner,Away,2.50
1377883,Match Winner,Home,3.20
1377883,Match Winner,Draw,3.10
1377883,Match Winner,Away,2.40
1377883,Second Half Winner,Home,3.25
1377883,Second Half Winner,Draw,2.25
1377883,Second Half Winner,Away,2.75
1377883,Goals Over/Under,Over 1.5,1.40
1377883,Goals Over/Under,Under 1.5,3.00
1377883,Goals Over/Under,Over 2.5,2.30
1377883,Goals Over/Under,Under 2.5,1.62
1377883,Goals Over/Under,Over 3.5,4.33
1377883,Goals Over/Under,Under 3.5,1.22
1377883,Goals Over/Under,Over 0.5,1.08
1377883,Goals Over/Under,Under 0.5,8.00
1377883,Goals Over/Under,Over 4.5,9.00
1377883,Goals Over/Under,Under 4.5,1.07
1377883,Goals Over/Under,Over 5.5,19.00
1377883,Goals Over/Under,Under 5.5,1.02
1377883,Goals Over/Under,Over 6.5,41.00
1377883,Goals Over/Under,Under 6.5,1.00
1377883,HT/FT Double,Home/Draw,15.00
1377883,HT/FT Double,Home/Away,29.00
1377883,HT/FT Double,Draw/Away,5.50
1377883,HT/FT Double,Draw/Draw,4.50
1377883,HT/FT Double,Home/Home,5.00
1377883,HT/FT Double,Draw/Home,6.50
1377883,HT/FT Double,Away/Home,34.00
1377883,HT/FT Double,Away/Draw,15.00
1377883,HT/FT Double,Away/Away,3.75
1377883,Double Chance,Home/Draw,1.53
1377883,Double Chance,Home/Away,1.36
1377883,Double Chance,Draw/Away,1.36
1377883,First Half Winner,Home,3.75
1377883,First Half Winner,Draw,2.05
1377883,First Half Winner,Away,3.10
1377878,Match Winner,Home,1.48
1377878,Match Winner,Draw,4.33
1377878,Match Winner,Away,7.00
1377878,Second Half Winner,Home,1.80
