fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,shots_total,shots_on,goals_conceded,goals_saves,passes_total,passes_key,passes_accuracy,tackles_blocks,tackles_interceptions,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,dribbles_past,goals_total,goals_assists,penalty_commited,penalty_won,offsides
232528,Juventus,496,272,Adrien Rabiot,https://media.api-sports.io/football/players/272.png,27,25,M,6.4,False,False,0,0,,,9,0,75%,0.0,0,0,0,1,1,0,0,0,0,,,,,,,,
232528,Juventus,496,873,Federico Bernardeschi,https://media.api-sports.io/football/players/873.png,14,33,M,6.3,False,False,0,0,,,1,0,100%,0.0,0,0,0,0,2,1,0,0,0,,,,,,,,
232528,Juventus,496,866,Juan Cuadrado,https://media.api-sports.io/football/players/866.png,19,16,M,6.5,False,False,0,0,,,9,0,90%,0.0,0,1,1,0,0,0,0,0,0,,,,,,,,
232525,Fiorentina,502,31035,Bartłomiej Drągowski,https://media.api-sports.io/football/players/31035.png,90,69,G,5.7,False,False,0,0,4.0,3.0,14,0,77%,0.0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
232525,Fiorentina,502,30525,Pol Lirola,https://media.api-sports.io/football/players/30525.png,90,21,D,6.1,False,False,0,0,,,37,1,82%,0.0,2,3,2,0,0,0,0,0,0,,,1.0,,,,,
232525,Fiorentina,502,2817,Nikola Milenković,https://media.api-sports.io/football/players/2817.png,90,4,D,7.7,False,False,2,1,,,38,0,95%,3.0,3,0,0,0,0,0,0,0,0,,1.0,,1.0,,,,
232525,Fiorentina,502,2469,Germán Pezzella,https://media.api-sports.io/football/players/2469.png,90,20,D,6.1,True,False,1,0,,,38,0,92%,0.0,2,0,0,0,1,1,0,0,0,,,,,,,,
232525,Fiorentina,502,31730,Lorenzo Venuti,https://media.api-sports.io/football/players/31730.png,90,23,D,6.0,False,False,0,0,,,29,0,76%,0.0,0,2,2,0,3,0,0,0,0,,1.0,1.0,,,,,
232525,Fiorentina,502,2560,Erick Pulgar,https://media.api-sports.io/football/players/2560.png,90,78,M,8.3,False,False,1,1,,,47,6,82%,2.0,2,0,0,0,1,0,0,1,0,,3.0,3.0,1.0,1.0,,,
232525,Fiorentina,502,1850,Milan Badelj,https://media.api-sports.io/football/players/1850.png,73,5,M,6.4,False,False,1,0,,,41,2,87%,0.0,1,0,0,1,1,0,0,0,0,,,2.0,,,,,
