fixture_id,bet_name,bet_value,bet_odd
1386570,Goals Over/Under,Under 5.5,1.02
1386570,Goals Over/Under,Over 6.5,41.00
1386570,Goals Over/Under,Under 6.5,1.00
1386570,HT/FT Double,Home/Draw,15.00
1386570,HT/FT Double,Home/Away,41.00
1386570,HT/FT Double,Draw/Away,8.50
1386570,HT/FT Double,Draw/Draw,4.75
1386570,HT/FT Double,Home/Home,3.00
1386570,HT/FT Double,Draw/Home,4.75
1386570,HT/FT Double,Away/Home,26.00
1386570,HT/FT Double,Away/Draw,15.00
1386570,HT/FT Double,Away/Away,7.00
1386570,Double Chance,Home/Draw,1.22
1386570,Double Chance,Home/Away,1.28
1386570,Double Chance,Draw/Away,1.91
1386570,First Half Winner,Home,2.60
1386570,First Half Winner,Draw,2.05
1386570,First Half Winner,Away,5.00
