fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_saves,passes_total,passes_accuracy,duels_total,duels_won,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,tackles_blocks,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,tackles_interceptions,penalty_commited,shots_total,shots_on,dribbles_past,passes_key,offsides,penalty_won,goals_total,goals_assists
1063215,Modena,899,215866,Fabio Ponsi,https://media.api-sports.io/football/players/215866.png,90.0,3,M,6.9,False,False,0,,27.0,21,5.0,2.0,1,0,0,0,,,,1.0,,2.0,1.0,,,2.0,1.0,,1.0,,,,
1063215,Modena,899,30804,Thomas Battistella,https://media.api-sports.io/football/players/30804.png,87.0,23,M,7.2,False,False,0,,18.0,18,14.0,8.0,0,0,0,0,,2.0,,1.0,1.0,4.0,3.0,1.0,,1.0,,1.0,1.0,,,,
1063215,Modena,899,32190,Fabio Gerli,https://media.api-sports.io/football/players/32190.png,90.0,16,M,7.9,True,False,0,,42.0,36,10.0,6.0,0,0,0,0,,3.0,,3.0,1.0,2.0,,,,2.0,1.0,,2.0,,,,1.0
1063215,Modena,899,31557,Simone Santoro,https://media.api-sports.io/football/players/31557.png,79.0,8,M,6.9,False,False,0,,19.0,14,8.0,6.0,0,0,0,0,,2.0,,,,1.0,2.0,1.0,,,,,,,,,
1063215,Modena,899,136005,Niccolò Corrado,https://media.api-sports.io/football/players/136005.png,79.0,91,M,6.6,False,False,0,,24.0,16,7.0,2.0,0,0,0,0,,1.0,1.0,2.0,1.0,,,,,,,2.0,1.0,,,,
1063215,Modena,899,32201,Ettore Gliozzi,https://media.api-sports.io/football/players/32201.png,90.0,9,F,7.5,False,False,0,,23.0,14,11.0,3.0,0,0,0,0,,,,1.0,,,1.0,,,4.0,2.0,,,,,1.0,
1063215,Modena,899,281191,Fabio Abiuso,https://media.api-sports.io/football/players/281191.png,65.0,90,F,7,False,False,0,,12.0,9,8.0,5.0,0,0,0,0,,2.0,,,,2.0,1.0,,,1.0,1.0,,1.0,2.0,,,
1063215,Modena,899,341831,Lorenzo Di Stefano,https://media.api-sports.io/football/players/341831.png,25.0,73,F,6.3,False,True,0,,4.0,3,2.0,1.0,0,0,0,0,,,,,,1.0,,,,,,,,,,,
1063215,Modena,899,56309,Matteo Cotali,https://media.api-sports.io/football/players/56309.png,11.0,29,D,6.6,False,True,0,,6.0,2,3.0,3.0,0,0,0,0,,,,,,1.0,,1.0,,,,,,,,,
1063215,Modena,899,31765,Luca Magnino,https://media.api-sports.io/football/players/31765.png,11.0,6,M,6.7,False,True,0,,3.0,2,,,0,0,0,0,,,,,,,,,,,,,1.0,,,,
1063215,Modena,899,215902,Kleis Bozhanaj,https://media.api-sports.io/football/players/215902.png,10.0,30,M,6.3,False,True,0,,5.0,4,,,0,0,0,0,,,,,,,,,,,,,,,,,
1063215,Modena,899,330699,Filippo Vandelli,https://media.api-sports.io/football/players/330699.png,,22,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1063215,Modena,899,31251,Riccardo Gagno,https://media.api-sports.io/football/players/31251.png,,26,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1063215,Modena,899,296046,Lukas Mondele,https://media.api-sports.io/football/players/296046.png,,42,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1063215,Modena,899,32097,Antonio Pergreffi,https://media.api-sports.io/football/players/32097.png,,4,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1063215,Modena,899,395739,Roko Vukušić,https://media.api-sports.io/football/players/395739.png,,24,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1063215,Modena,899,31147,Luca Tremolada,https://media.api-sports.io/football/players/31147.png,,10,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1063215,Cosenza,10137,31664,Alessandro Micai,https://media.api-sports.io/football/players/31664.png,90.0,1,G,7,True,False,1,4.0,42.0,25,,,0,0,0,0,0.0,,,,,,,,,,,,,,,,
1063215,Cosenza,10137,30619,Bright Gyamfi,https://media.api-sports.io/football/players/30619.png,90.0,18,D,7,False,False,0,,27.0,19,6.0,4.0,0,0,0,0,,2.0,,,,1.0,1.0,2.0,,,,,1.0,,,,1.0
1063215,Cosenza,10137,31637,Michele Camporese,https://media.api-sports.io/football/players/31637.png,90.0,5,D,6.9,False,False,0,,60.0,55,6.0,3.0,0,0,0,0,,,,,,,,3.0,,,,,,,,,
1063215,Cosenza,10137,56390,Michael Venturi,https://media.api-sports.io/football/players/56390.png,90.0,23,D,6.6,False,False,0,,66.0,54,6.0,4.0,0,0,0,0,,,,,,1.0,2.0,1.0,,1.0,,,,,,,
1063215,Cosenza,10137,31517,Gianluca Frabotta,https://media.api-sports.io/football/players/31517.png,90.0,99,D,6.5,False,False,0,,34.0,23,7.0,3.0,1,0,0,0,,1.0,,1.0,1.0,1.0,3.0,1.0,,,,,,,,,
1063215,Cosenza,10137,336639,Federico Zuccon,https://media.api-sports.io/football/players/336639.png,87.0,98,M,6.9,False,False,0,,39.0,33,10.0,4.0,1,0,0,0,,3.0,,,,1.0,3.0,2.0,,,,1.0,,,,,
1063215,Cosenza,10137,40399,Mateusz Praszelik,https://media.api-sports.io/football/players/40399.png,90.0,26,M,7.2,False,False,0,,39.0,38,7.0,5.0,0,0,0,0,,2.0,,1.0,1.0,2.0,,,,1.0,,,2.0,,,,
1063215,Cosenza,10137,31504,Manuel Marras,https://media.api-sports.io/football/players/31504.png,86.0,7,M,6.9,False,False,0,,28.0,23,14.0,8.0,0,1,0,0,,2.0,,3.0,2.0,3.0,2.0,,,1.0,1.0,1.0,1.0,,,,
1063215,Cosenza,10137,8737,Francesco Forte,https://media.api-sports.io/football/players/8737.png,81.0,10,M,6.2,False,False,0,,6.0,4,11.0,2.0,0,0,0,0,,1.0,,,,1.0,2.0,,,1.0,,3.0,,,,,
1063215,Cosenza,10137,31123,Simone Mazzocchi,https://media.api-sports.io/football/players/31123.png,87.0,30,M,6.3,False,False,0,,15.0,11,12.0,3.0,1,0,0,0,,2.0,,4.0,,1.0,1.0,,,1.0,,,1.0,,,,
1063215,Cosenza,10137,31348,Gennaro Tutino,https://media.api-sports.io/football/players/31348.png,89.0,9,F,7.5,False,False,0,,17.0,13,9.0,3.0,0,0,0,0,,,,3.0,1.0,2.0,,,,2.0,2.0,,,,,1.0,
1063215,Cosenza,10137,282409,Aldo Florenzi,https://media.api-sports.io/football/players/282409.png,9.0,34,M,6.7,False,True,0,,2.0,1,1.0,,0,0,0,0,,,,,,,,,,,,,,,,,
1063215,Cosenza,10137,336704,Alessandro Fontanarosa,https://media.api-sports.io/football/players/336704.png,10.0,6,D,6.7,False,True,0,,1.0,1,,,0,0,0,0,,,,,,,,,,,,,,,,,
1063215,Cosenza,10137,48459,Idriz Voca,https://media.api-sports.io/football/players/48459.png,10.0,42,M,6.3,False,True,0,,2.0,1,,,0,0,0,0,,,,,,,,,,,,,,,,,
1063215,Cosenza,10137,432074,Valerio Crespi,https://media.api-sports.io/football/players/432074.png,1.0,19,F,,False,True,0,,,,4.0,,0,0,0,0,,,,,,,,,,,,,,,,,
1063215,Cosenza,10137,56305,Leonardo Marson,https://media.api-sports.io/football/players/56305.png,,77,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1063215,Cosenza,10137,379082,Alessandro Lai,https://media.api-sports.io/football/players/379082.png,,12,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1063215,Cosenza,10137,327580,Baldovino Cimino,https://media.api-sports.io/football/players/327580.png,,17,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1063215,Cosenza,10137,31327,Tommaso D'Orazio,https://media.api-sports.io/football/players/31327.png,,11,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1063215,Cosenza,10137,31148,Mattia Viviani,https://media.api-sports.io/football/players/31148.png,,24,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1063215,Cosenza,10137,32011,Giacomo Calò,https://media.api-sports.io/football/players/32011.png,,14,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1063215,Cosenza,10137,32020,Luigi Canotto,https://media.api-sports.io/football/players/32020.png,,31,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1063215,Cosenza,10137,31497,Mirko Antonucci,https://media.api-sports.io/football/players/31497.png,,16,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1063217,Sudtirol,1578,30851,Giacomo Poluzzi,https://media.api-sports.io/football/players/30851.png,90.0,1,G,6,False,False,3,1.0,28.0,16,,,0,0,0,0,0.0,,,,,,,,,,,,,,,,
1063217,Sudtirol,1578,137098,Andrea Giorgini,https://media.api-sports.io/football/players/137098.png,90.0,30,D,6.3,False,False,0,,71.0,58,7.0,4.0,0,0,0,0,,1.0,,1.0,,,1.0,1.0,,,,,1.0,,,,
1063217,Sudtirol,1578,31452,Filippo Scaglia,https://media.api-sports.io/football/players/31452.png,90.0,2,D,6.9,False,False,0,,57.0,50,7.0,6.0,0,0,0,0,,,,,,,,1.0,,,,,,,,,
1063217,Sudtirol,1578,30426,Andrea Masiello,https://media.api-sports.io/football/players/30426.png,75.0,55,D,6.3,False,False,0,,49.0,43,5.0,1.0,2,1,0,0,,,1.0,,,1.0,2.0,1.0,,,,,,,,,
1063217,Sudtirol,1578,279757,Riccardo Ciervo,https://media.api-sports.io/football/players/279757.png,59.0,11,M,6.7,False,False,0,,25.0,16,6.0,3.0,0,0,0,0,,2.0,,3.0,1.0,,1.0,,,3.0,1.0,,,,,,
1063217,Sudtirol,1578,31109,Fabian Tait,https://media.api-sports.io/football/players/31109.png,90.0,21,M,6.7,True,False,0,,54.0,48,7.0,2.0,1,0,0,0,,,1.0,,,1.0,3.0,1.0,,,,1.0,,,,,
1063217,Sudtirol,1578,32185,Tommaso Arrigoni,https://media.api-sports.io/football/players/32185.png,59.0,4,M,7.2,False,False,0,,36.0,34,3.0,2.0,0,0,0,0,,2.0,,,,,1.0,,,1.0,,,2.0,,,,
1063217,Sudtirol,1578,56620,Daniele Casiraghi,https://media.api-sports.io/football/players/56620.png,82.0,17,M,7.2,False,False,0,,42.0,36,9.0,4.0,0,0,0,0,,2.0,1.0,2.0,,1.0,,,,1.0,,1.0,3.0,,,,
1063217,Sudtirol,1578,133638,Simone Davì,https://media.api-sports.io/football/players/133638.png,82.0,24,M,6.9,False,False,0,,36.0,32,4.0,3.0,0,0,0,0,,1.0,,,,2.0,,,,,,,1.0,,,,
1063217,Sudtirol,1578,330680,Silvio Merkaj,https://media.api-sports.io/football/players/330680.png,90.0,33,F,6.9,False,False,0,,26.0,18,17.0,8.0,1,0,0,0,,3.0,1.0,3.0,1.0,4.0,3.0,,,1.0,,,1.0,,,,
1063217,Sudtirol,1578,30911,Emanuele Pecorino,https://media.api-sports.io/football/players/30911.png,88.0,9,F,7.3,False,False,0,,21.0,15,17.0,10.0,1,0,0,0,,1.0,,2.0,2.0,6.0,3.0,,,3.0,1.0,,,,,,
1063217,Sudtirol,1578,30865,Jasmin Kurtić,https://media.api-sports.io/football/players/30865.png,31.0,27,M,6.3,False,True,0,,23.0,22,2.0,,0,0,0,0,,,,,,,2.0,1.0,,,,,1.0,,,,
1063217,Sudtirol,1578,30994,Salvatore Molina,https://media.api-sports.io/football/players/30994.png,31.0,79,M,6.2,False,True,0,,16.0,13,3.0,1.0,0,0,0,0,,,,1.0,,,,,,,,1.0,,,,,
1063217,Sudtirol,1578,32032,Andrea Cagnano,https://media.api-sports.io/football/players/32032.png,8.0,3,D,6.3,False,True,0,,3.0,3,1.0,,1,0,0,0,,,,,,,1.0,,,,,,,,,,
1063217,Sudtirol,1578,127945,Raphael Odogwu,https://media.api-sports.io/football/players/127945.png,8.0,90,F,6.2,False,True,0,,4.0,3,5.0,,0,0,0,0,,,,,,,1.0,,,,,,,,,,
1063217,Sudtirol,1578,126766,Nicola Rauti,https://media.api-sports.io/football/players/126766.png,2.0,23,F,,False,True,0,,,,3.0,,1,0,0,0,,,,1.0,,,2.0,,,,,,,,,,
1063217,Sudtirol,1578,30671,Giacomo Drago,https://media.api-sports.io/football/players/30671.png,,12,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1063217,Sudtirol,1578,377118,Raphael Kofler,https://media.api-sports.io/football/players/377118.png,,28,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1063217,Sudtirol,1578,30454,Daouda Peeters,https://media.api-sports.io/football/players/30454.png,,42,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1063217,Sudtirol,1578,30691,Alessandro Mallamo,https://media.api-sports.io/football/players/30691.png,,8,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1063217,Sudtirol,1578,31426,Jérémie Broh,https://media.api-sports.io/football/players/31426.png,,15,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1063217,Sudtirol,1578,282036,Lorenzo Lonardi,https://media.api-sports.io/football/players/282036.png,,77,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1063217,Sudtirol,1578,56425,Andrea Cisco,https://media.api-sports.io/football/players/56425.png,,26,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1063217,Venezia,517,1282,Jesse Joronen,https://media.api-sports.io/football/players/1282.png,90.0,1,G,7,False,False,0,2.0,34.0,23,1.0,1.0,1,0,0,0,0.0,,,,,,,,,,,,,,,,
1063217,Venezia,517,37651,Jay Idzes,https://media.api-sports.io/football/players/37651.png,90.0,4,D,7.2,False,False,0,,77.0,74,8.0,3.0,0,0,0,0,,3.0,,,,,2.0,1.0,,,,1.0,1.0,,,,
1063217,Venezia,517,7090,Michael Svoboda,https://media.api-sports.io/football/players/7090.png,90.0,30,D,7,False,False,0,,70.0,66,6.0,3.0,0,0,0,0,,1.0,,,,,2.0,1.0,,,,,,,,,
1063217,Venezia,517,26095,Marin Šverko,https://media.api-sports.io/football/players/26095.png,90.0,33,D,7.9,False,False,0,,68.0,58,15.0,13.0,0,0,0,0,,2.0,1.0,,,4.0,2.0,,,1.0,1.0,,1.0,,,,
1063217,Venezia,517,30770,Antonio Candela,https://media.api-sports.io/football/players/30770.png,90.0,27,M,6.6,False,False,0,,47.0,41,9.0,3.0,0,0,0,0,,1.0,1.0,,,1.0,2.0,,,,,,1.0,,,,
1063217,Venezia,517,28700,Bjarki Steinn Bjarkason,https://media.api-sports.io/football/players/28700.png,72.0,19,M,6.9,False,False,0,,16.0,15,8.0,4.0,0,0,0,0,,,,1.0,1.0,3.0,1.0,,,1.0,,,1.0,,,,
1063217,Venezia,517,15905,Magnus Kofod Andersen,https://media.api-sports.io/football/players/15905.png,72.0,38,M,7.2,False,False,0,,52.0,49,3.0,2.0,0,0,0,0,,1.0,1.0,1.0,,1.0,,,,1.0,,,1.0,,,,
1063217,Venezia,517,51266,Gianluca Busio,https://media.api-sports.io/football/players/51266.png,88.0,6,M,7.7,False,False,0,,44.0,38,8.0,6.0,0,0,0,0,,2.0,,2.0,1.0,3.0,,1.0,,1.0,,,2.0,,,,
1063217,Venezia,517,31079,Francesco Zampano,https://media.api-sports.io/football/players/31079.png,90.0,7,M,8,False,False,0,,30.0,26,13.0,5.0,0,0,0,0,,3.0,,3.0,,2.0,2.0,,,1.0,1.0,3.0,2.0,,,1.0,1.0
1063217,Venezia,517,2738,Christian Gytkjær,https://media.api-sports.io/football/players/2738.png,59.0,9,F,6.6,False,False,0,,13.0,8,10.0,3.0,0,0,0,0,,1.0,,,,,1.0,,,,,,1.0,,,,
1063217,Venezia,517,986,Joel Pohjanpalo,https://media.api-sports.io/football/players/986.png,90.0,20,F,8.7,True,False,0,,20.0,14,5.0,1.0,0,0,0,0,,,,,,,2.0,,,5.0,2.0,,1.0,,,2.0,
1063217,Venezia,517,30849,Nicholas Pierini,https://media.api-sports.io/football/players/30849.png,31.0,10,F,7.2,False,True,0,,16.0,14,4.0,3.0,0,0,0,0,,,,,,3.0,,,,,,,1.0,,,,1.0
1063217,Venezia,517,31751,Giorgio Altare,https://media.api-sports.io/football/players/31751.png,18.0,15,D,6.9,False,True,0,,15.0,10,5.0,4.0,1,0,0,0,,1.0,,,,1.0,1.0,,,,,,,,,,
1063217,Venezia,517,89520,Mikael Ellertsson,https://media.api-sports.io/football/players/89520.png,18.0,77,M,7.3,False,True,0,,5.0,4,1.0,1.0,0,0,0,0,,,,1.0,1.0,,,,,,,,1.0,,,,1.0
1063217,Venezia,517,56300,Marco Olivieri,https://media.api-sports.io/football/players/56300.png,2.0,99,F,,False,True,0,,1.0,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1063217,Venezia,517,31565,Matteo Grandi,https://media.api-sports.io/football/players/31565.png,,23,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1063217,Venezia,517,31353,Bruno Bertinato,https://media.api-sports.io/football/players/31353.png,,12,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1063217,Venezia,517,7530,Maximilian Ullmann,https://media.api-sports.io/football/players/7530.png,,31,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1063217,Venezia,517,349232,Ali Dembele,https://media.api-sports.io/football/players/349232.png,,25,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1063217,Venezia,517,31362,Marco Modolo,https://media.api-sports.io/football/players/31362.png,,13,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1063217,Venezia,517,923,Denis Cheryshev,https://media.api-sports.io/football/players/923.png,,21,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1063217,Venezia,517,456864,Federico Tavernaro,https://media.api-sports.io/football/players/456864.png,,67,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1063210,Bari,508,10479,Brenno,https://media.api-sports.io/football/players/10479.png,90.0,22,G,6,False,False,1,2.0,19.0,6,1.0,,0,0,0,0,0.0,,,,,,1.0,,,,,,,,,,
1063210,Bari,508,284935,Mehdi Dorval,https://media.api-sports.io/football/players/284935.png,90.0,93,D,7.2,False,False,0,,31.0,30,13.0,6.0,0,0,0,0,,4.0,,,,1.0,1.0,2.0,,,,,1.0,1.0,,,1.0
1063210,Bari,508,91494,Valerio Di Cesare,https://media.api-sports.io/football/players/91494.png,52.0,6,D,6.9,True,False,0,,25.0,23,1.0,,0,0,0,0,,,1.0,,,,1.0,,,,,,,,,,
1063210,Bari,508,30863,Francesco Vicari,https://media.api-sports.io/football/players/30863.png,90.0,23,D,6.9,False,False,0,,33.0,27,7.0,4.0,0,0,0,0,,2.0,1.0,,,,2.0,,,1.0,,,,,,,
1063210,Bari,508,32122,Giacomo Ricci,https://media.api-sports.io/football/players/32122.png,90.0,31,D,7.2,False,False,0,,29.0,21,13.0,8.0,1,0,0,0,,3.0,,,,4.0,1.0,6.0,,,,2.0,,,,,
1063210,Bari,508,56796,Mattia Maita,https://media.api-sports.io/football/players/56796.png,78.0,4,M,7.3,False,False,0,,30.0,25,8.0,3.0,0,0,0,0,,3.0,,,,,1.0,2.0,,,,1.0,2.0,,,,1.0
1063210,Bari,508,30990,Ahmad Benali,https://media.api-sports.io/football/players/30990.png,63.0,8,M,7.5,False,False,0,,36.0,33,5.0,2.0,1,0,0,0,,2.0,,,,,1.0,,,1.0,1.0,,,,,1.0,
1063210,Bari,508,21067,Malcom Edjouma,https://media.api-sports.io/football/players/21067.png,90.0,24,M,7.3,False,False,0,,22.0,17,13.0,8.0,0,0,0,0,,7.0,,1.0,,1.0,,5.0,,,,1.0,1.0,,,,
1063210,Bari,508,31996,Giuseppe Sibilli,https://media.api-sports.io/football/players/31996.png,87.0,20,F,7.7,False,False,0,,40.0,32,7.0,2.0,1,0,0,0,,,,,,2.0,1.0,,,3.0,1.0,1.0,2.0,,,1.0,
1063210,Bari,508,31562,George Pușcaș,https://media.api-sports.io/football/players/31562.png,62.0,47,F,7.2,False,False,0,,10.0,6,3.0,,0,0,0,0,,,,,,,,,,2.0,1.0,1.0,,,,1.0,
1063210,Bari,508,35605,Jérémy Ménez,https://media.api-sports.io/football/players/35605.png,78.0,7,F,7.2,False,False,0,,20.0,16,11.0,5.0,0,0,0,0,,3.0,,,,2.0,2.0,,,1.0,,,3.0,,,,
1063210,Bari,508,56815,Emmanuele Matino,https://media.api-sports.io/football/players/56815.png,38.0,5,D,6.3,False,True,0,,7.0,3,,,0,0,0,0,,,,,,,,2.0,,,,,,,,,
1063210,Bari,508,345467,Marco Nasti,https://media.api-sports.io/football/players/345467.png,28.0,9,F,6.5,False,True,0,,7.0,7,3.0,,0,0,0,0,,,,,,,,,,,,1.0,,,,,
1063210,Bari,508,31086,Raffaele Maiello,https://media.api-sports.io/football/players/31086.png,27.0,17,M,6.2,False,True,0,,8.0,6,1.0,,0,0,0,0,,,,,,,,,,,,1.0,,,,,
1063210,Bari,508,8731,Karlo Lulić,https://media.api-sports.io/football/players/8731.png,12.0,14,M,6.3,False,True,0,,8.0,5,3.0,1.0,0,0,0,0,,1.0,,,,,1.0,1.0,,,,,,,,,
1063210,Bari,508,315026,Yayah Kallon,https://media.api-sports.io/football/players/315026.png,12.0,91,F,6.5,False,True,0,,5.0,3,,,0,0,0,0,,,,,,,,,,,,,,,,,
1063210,Bari,508,32059,Marco Pissardo,https://media.api-sports.io/football/players/32059.png,,38,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1063210,Bari,508,105871,Žan Žužek,https://media.api-sports.io/football/players/105871.png,,21,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1063210,Bari,508,31676,Raffaele Pucino,https://media.api-sports.io/football/players/31676.png,,25,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1063210,Bari,508,56709,Abdoul Guiebre,https://media.api-sports.io/football/players/56709.png,,19,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1063210,Bari,508,56877,Nicola Bellomo,https://media.api-sports.io/football/players/56877.png,,10,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1063210,Bari,508,30847,Gregorio Morachioli,https://media.api-sports.io/football/players/30847.png,,77,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1063210,Bari,508,90414,Ismail Achik,https://media.api-sports.io/football/players/90414.png,,11,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1063210,Lecco,6379,32174,Riccardo Melgrati,https://media.api-sports.io/football/players/32174.png,90.0,1,G,6.3,False,False,3,,29.0,28,,,0,0,0,0,0.0,,,,,,,,,,,,,,,,
1063210,Lecco,6379,31888,Davide Guglielmotti,https://media.api-sports.io/football/players/31888.png,45.0,44,D,6.2,False,False,0,,24.0,21,8.0,2.0,1,0,0,0,,2.0,,,,,2.0,,,,,,,,,,
1063210,Lecco,6379,31105,Mario Ierardi,https://media.api-sports.io/football/players/31105.png,90.0,68,D,7,False,False,0,,51.0,44,3.0,1.0,0,0,0,0,,1.0,,,,,2.0,1.0,,,,,1.0,,,,1.0
1063210,Lecco,6379,31918,Vedran Celjak,https://media.api-sports.io/football/players/31918.png,90.0,2,D,6.3,True,False,0,,56.0,54,3.0,1.0,0,0,0,0,,,,,,,,1.0,,,,,,,,,
1063210,Lecco,6379,56841,Alessandro Caporale,https://media.api-sports.io/football/players/56841.png,90.0,17,D,7.3,False,False,0,,56.0,46,4.0,3.0,0,0,0,0,,,1.0,,,,,3.0,,1.0,,,1.0,,,,
1063210,Lecco,6379,31237,Giovanni Crociata,https://media.api-sports.io/football/players/31237.png,61.0,21,M,6.9,False,False,0,,21.0,15,3.0,3.0,0,0,0,0,,1.0,,,,1.0,,1.0,,,,,1.0,,,,
1063210,Lecco,6379,32194,Alessandro Sersanti,https://media.api-sports.io/football/players/32194.png,90.0,8,M,7.3,False,False,0,,20.0,12,16.0,13.0,1,0,0,0,,7.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,
1063210,Lecco,6379,30564,Artur Ioniță,https://media.api-sports.io/football/players/30564.png,90.0,27,M,7,False,False,0,,33.0,27,5.0,5.0,0,0,0,0,,2.0,,1.0,1.0,,,,,,,,2.0,,,,
1063210,Lecco,6379,30508,Vittorio Parigini,https://media.api-sports.io/football/players/30508.png,55.0,14,F,6.9,False,False,0,,10.0,6,12.0,5.0,0,0,0,0,,1.0,,2.0,2.0,2.0,2.0,,,1.0,,,,,,,
1063210,Lecco,6379,37026,Andrija Novakovich,https://media.api-sports.io/football/players/37026.png,90.0,90,F,7.3,False,False,0,,22.0,17,11.0,5.0,0,0,0,0,,,,4.0,,2.0,,,,2.0,1.0,,2.0,,,1.0,
1063210,Lecco,6379,162994,Nicolò Buso,https://media.api-sports.io/football/players/162994.png,55.0,99,F,6.3,False,False,0,,12.0,9,8.0,4.0,0,0,0,0,,1.0,,1.0,,1.0,1.0,,,,,,,,,,
1063210,Lecco,6379,31449,Franco Lepore,https://media.api-sports.io/football/players/31449.png,45.0,32,D,6.7,False,True,0,,20.0,13,,,0,0,0,0,,,,,,,,,,1.0,1.0,,2.0,,,,
1063210,Lecco,6379,40624,Marcin Listkowski,https://media.api-sports.io/football/players/40624.png,35.0,29,F,6.3,False,True,0,,19.0,15,6.0,2.0,0,0,0,0,,,,2.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,
1063210,Lecco,6379,220,Eddie Salcedo,https://media.api-sports.io/football/players/220.png,35.0,10,F,6.6,False,True,0,,18.0,14,6.0,4.0,0,0,0,0,,,,1.0,1.0,2.0,,,,2.0,,,1.0,,,,
1063210,Lecco,6379,31031,Roberto Inglese,https://media.api-sports.io/football/players/31031.png,29.0,45,F,6.9,False,True,0,,6.0,4,4.0,2.0,0,0,0,0,,,,2.0,2.0,,1.0,,,2.0,1.0,,,2.0,,,
1063210,Lecco,6379,281824,Luca Bonadeo,https://media.api-sports.io/football/players/281824.png,,12,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1063210,Lecco,6379,31323,Umberto Saracco,https://media.api-sports.io/football/players/31323.png,,22,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1063210,Lecco,6379,91382,Alessandro Bianconi,https://media.api-sports.io/football/players/91382.png,,6,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1063210,Lecco,6379,341917,Mats Lemmens,https://media.api-sports.io/football/players/341917.png,,83,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1063210,Lecco,6379,30824,Elio Capradossi,https://media.api-sports.io/football/players/30824.png,,13,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1063210,Lecco,6379,279765,Marco Frigerio,https://media.api-sports.io/football/players/279765.png,,26,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1063210,Lecco,6379,31458,Giorgio Galli,https://media.api-sports.io/football/players/31458.png,,96,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1063210,Lecco,6379,340699,Duccio Degli Innocenti,https://media.api-sports.io/football/players/340699.png,,5,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
