fixture_id,bet_name,bet_value,bet_odd
1390830,HT/FT Double,Away/Draw,23.00
1390830,HT/FT Double,Away/Away,21.00
1390830,Double Chance,Home/Draw,1.06
1390830,Double Chance,Home/Away,1.14
1390830,Double Chance,Draw/Away,3.50
1390830,First Half Winner,Home,1.73
1390830,First Half Winner,Draw,2.50
1390830,First Half Winner,Away,10.00
1390834,Match Winner,Home,2.40
1390834,Match Winner,Draw,3.20
1390834,Match Winner,Away,3.10
1390834,Second Half Winner,Home,2.75
1390834,Second Half Winner,Draw,2.25
1390834,Second Half Winner,Away,3.25
1390834,Goals Over/Under,Over 1.5,1.40
1390834,Goals Over/Under,Under 1.5,3.00
1390834,Goals Over/Under,Over 2.5,2.30
1390834,Goals Over/Under,Under 2.5,1.62
1390834,Goals Over/Under,Over 3.5,4.33
1390834,Goals Over/Under,Under 3.5,1.22
1390834,Goals Over/Under,Over 0.5,1.08
1390834,Goals Over/Under,Under 0.5,8.00
1390834,Goals Over/Under,Over 4.5,9.00
1390834,Goals Over/Under,Under 4.5,1.07
1390834,Goals Over/Under,Over 5.5,19.00
1390834,Goals Over/Under,Under 5.5,1.02
1390834,Goals Over/Under,Over 6.5,41.00
1390834,Goals Over/Under,Under 6.5,1.00
1390834,HT/FT Double,Home/Draw,15.00
1390834,HT/FT Double,Home/Away,34.00
1390834,HT/FT Double,Draw/Away,6.50
1390834,HT/FT Double,Draw/Draw,4.50
1390834,HT/FT Double,Home/Home,4.00
1390834,HT/FT Double,Draw/Home,5.50
1390834,HT/FT Double,Away/Home,29.00
1390834,HT/FT Double,Away/Draw,15.00
1390834,HT/FT Double,Away/Away,5.00
1390834,Double Chance,Home/Draw,1.36
1390834,Double Chance,Home/Away,1.36
1390834,Double Chance,Draw/Away,1.53
1390834,First Half Winner,Home,3.10
1390834,First Half Winner,Draw,2.05
1390834,First Half Winner,Away,3.75
1390838,Match Winner,Home,1.50
1390838,Match Winner,Draw,4.33
1390838,Match Winner,Away,6.50
1390838,Second Half Winner,Home,1.80
1390838,Second Half Winner,Draw,2.75
1390838,Second Half Winner,Away,5.00
1390838,Goals Over/Under,Over 1.5,1.20
1390838,Goals Over/Under,Under 1.5,4.50
1390838,Goals Over/Under,Over 2.5,1.67
1390838,Goals Over/Under,Under 2.5,2.20
1390838,Goals Over/Under,Over 3.5,2.62
1390838,Goals Over/Under,Under 3.5,1.50
1390838,Goals Over/Under,Over 0.5,1.03
1390838,Goals Over/Under,Under 0.5,15.00
1390838,Goals Over/Under,Over 4.5,5.00
