fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_saves,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,duels_total,duels_won,dribbles_attempts,dribbles_past,fouls_committed,shots_total,tackles_interceptions,fouls_drawn,passes_key,dribbles_success,tackles_blocks,shots_on,offsides,goals_total,goals_assists,penalty_commited,penalty_won
787710,Ludogorets,566,1303,Pieros Sotiriou,https://media.api-sports.io/football/players/1303.png,36.0,19,F,6.6,False,True,0,,5.0,4,0,0,0,0,,,6.0,4.0,1.0,1.0,,,,2.0,,1.0,,,3.0,,,,
787715,Real Betis,543,614,Claudio Bravo,https://media.api-sports.io/football/players/614.png,90.0,25,G,6,False,False,3,4.0,26.0,12,0,0,0,0,0.0,,1.0,,,,1.0,,,,,,,,,,,1.0,
787715,Real Betis,543,18965,Martín Montoya,https://media.api-sports.io/football/players/18965.png,90.0,2,D,6.2,False,False,0,,23.0,18,0,0,0,0,,2.0,8.0,3.0,,1.0,3.0,,2.0,,,,1.0,,,,,,
787715,Real Betis,543,1565,Edgar Gonzalez,https://media.api-sports.io/football/players/1565.png,90.0,3,D,6.3,False,False,0,,38.0,33,0,0,0,0,,1.0,5.0,4.0,,,1.0,,2.0,1.0,,,,,,,,,
787715,Real Betis,543,1693,Víctor Ruiz,https://media.api-sports.io/football/players/1693.png,90.0,6,D,6.3,False,False,0,,47.0,36,0,0,0,0,,,5.0,4.0,,,1.0,,,2.0,,,2.0,,,,,,
787715,Real Betis,543,134,Juan Miranda,https://media.api-sports.io/football/players/134.png,69.0,33,D,7.5,False,False,0,,21.0,16,0,0,0,0,,1.0,5.0,2.0,,,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,,,
787715,Real Betis,543,1570,Sergio Canales,https://media.api-sports.io/football/players/1570.png,82.0,10,M,7.7,False,False,0,,41.0,36,0,0,0,0,,1.0,4.0,3.0,3.0,,,,1.0,,3.0,2.0,,,,,1.0,,
787715,Real Betis,543,1573,Andrés Guardado,https://media.api-sports.io/football/players/1573.png,69.0,18,M,6.9,False,False,0,,31.0,26,1,0,0,0,,3.0,7.0,5.0,,2.0,,1.0,2.0,,,,,1.0,,,,,
787715,Real Betis,543,1579,Joaquín,https://media.api-sports.io/football/players/1579.png,54.0,17,M,6.9,True,False,0,,25.0,24,0,0,0,0,,2.0,5.0,2.0,1.0,1.0,,,,,2.0,,,,,,,,
787715,Real Betis,543,668,Nabil Fekir,https://media.api-sports.io/football/players/668.png,68.0,8,M,7.3,False,False,0,,25.0,25,1,0,0,0,,,12.0,5.0,3.0,1.0,,3.0,,2.0,4.0,2.0,,2.0,1.0,,1.0,,
787715,Real Betis,543,47320,Juanmi,https://media.api-sports.io/football/players/47320.png,90.0,7,M,7.9,False,False,0,,15.0,11,0,0,0,0,,3.0,15.0,7.0,,4.0,1.0,3.0,,2.0,,,,2.0,1.0,2.0,,,
787715,Real Betis,543,47348,Borja Iglesias,https://media.api-sports.io/football/players/47348.png,90.0,9,F,8,False,False,0,,19.0,18,0,0,0,0,,,11.0,3.0,1.0,,1.0,3.0,1.0,2.0,4.0,,,2.0,1.0,1.0,1.0,,
787715,Real Betis,543,46672,Rui Silva,https://media.api-sports.io/football/players/46672.png,,13,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787715,Real Betis,543,1439,Héctor Bellerín,https://media.api-sports.io/football/players/1439.png,,19,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787715,Real Betis,543,47547,Álex Moreno,https://media.api-sports.io/football/players/47547.png,21.0,15,D,6.5,False,True,0,,5.0,3,1,0,0,0,,,3.0,,,,1.0,,1.0,,,,,,,,,,
787715,Real Betis,543,2469,Germán Pezzella,https://media.api-sports.io/football/players/2469.png,,16,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787715,Real Betis,543,1568,Paul Akouokou,https://media.api-sports.io/football/players/1568.png,,4,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787715,Real Betis,543,1580,William Carvalho,https://media.api-sports.io/football/players/1580.png,21.0,14,M,6.2,False,True,0,,18.0,18,0,0,0,0,,,4.0,,,2.0,,,,,,,,,,,,,
787715,Real Betis,543,47119,Aitor Ruibal,https://media.api-sports.io/football/players/47119.png,36.0,24,F,6.3,False,True,0,,6.0,4,1,0,0,0,,,5.0,,,2.0,2.0,,,,1.0,,,,,,,,
787715,Real Betis,543,2476,Guido Rodríguez,https://media.api-sports.io/football/players/2476.png,22.0,21,M,6.7,False,True,0,,14.0,13,0,0,0,0,,1.0,2.0,1.0,,,,,,,,,,,,,,,
787715,Real Betis,543,1582,Rober Gonzalez,https://media.api-sports.io/football/players/1582.png,8.0,27,F,6.5,False,True,0,,1.0,,0,0,0,0,,,4.0,2.0,1.0,1.0,,,,1.0,,,,,,,,,
787715,Real Betis,543,185477,Rodrigo Sánchez,https://media.api-sports.io/football/players/185477.png,,28,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787715,Real Betis,543,1586,Cristian Tello,https://media.api-sports.io/football/players/1586.png,,11,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787715,Real Betis,543,47319,Willian José,https://media.api-sports.io/football/players/47319.png,,12,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787715,Celtic,247,18908,Joe Hart,https://media.api-sports.io/football/players/18908.png,90.0,15,G,6.3,True,False,4,4.0,26.0,24,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
787715,Celtic,247,1115,Anthony Ralston,https://media.api-sports.io/football/players/1115.png,90.0,56,D,7.5,False,False,0,,52.0,44,0,0,0,0,,1.0,14.0,8.0,3.0,,3.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,
787715,Celtic,247,19314,Cameron Carter-Vickers,https://media.api-sports.io/football/players/19314.png,90.0,20,D,7,False,False,0,,69.0,63,1,0,0,0,,1.0,10.0,6.0,,,1.0,2.0,1.0,1.0,,,3.0,,,,,,
787715,Celtic,247,47988,Carl Starfelt,https://media.api-sports.io/football/players/47988.png,90.0,4,D,6.9,False,False,0,,72.0,63,0,0,0,0,,2.0,7.0,6.0,1.0,,,,1.0,,,1.0,2.0,,1.0,,,,
787715,Celtic,247,14330,Josip Juranović,https://media.api-sports.io/football/players/14330.png,90.0,88,D,7,False,False,0,,61.0,49,0,0,1,0,,4.0,10.0,7.0,2.0,3.0,,1.0,,1.0,1.0,2.0,,1.0,,1.0,,,
787715,Celtic,247,1132,Tom Rogić,https://media.api-sports.io/football/players/1132.png,90.0,18,M,6.5,False,False,0,,38.0,31,0,0,0,0,,,10.0,5.0,6.0,,,1.0,,2.0,,3.0,,,,,,,
787715,Celtic,247,76432,Ismaila Soro,https://media.api-sports.io/football/players/76432.png,56.0,12,M,6.7,False,False,0,,43.0,35,1,0,0,0,,3.0,9.0,5.0,2.0,,2.0,,1.0,,1.0,1.0,,,,,,,
787715,Celtic,247,44929,David Turnbull,https://media.api-sports.io/football/players/44929.png,90.0,14,M,8.2,False,False,0,,58.0,54,0,0,0,0,,,4.0,2.0,1.0,,1.0,1.0,,1.0,4.0,1.0,,1.0,,,1.0,,
787715,Celtic,247,581,Jota,https://media.api-sports.io/football/players/581.png,90.0,17,F,7.3,False,False,0,,40.0,32,0,0,0,0,,,9.0,6.0,5.0,,,2.0,,2.0,5.0,2.0,,1.0,,,1.0,,
787715,Celtic,247,2812,Albian Ajeti,https://media.api-sports.io/football/players/2812.png,90.0,10,F,7.6,False,False,0,,10.0,10,0,0,0,0,,,8.0,2.0,1.0,,2.0,4.0,2.0,2.0,1.0,,,3.0,1.0,1.0,,,1.0
787715,Celtic,247,304851,Adam Montgomery,https://media.api-sports.io/football/players/304851.png,90.0,54,F,6.6,False,False,0,,31.0,25,0,0,0,0,,2.0,12.0,6.0,2.0,1.0,1.0,,,2.0,,1.0,,,,,,,
787715,Celtic,247,584,Vasilis Barkas,https://media.api-sports.io/football/players/584.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787715,Celtic,247,1104,Scott Bain,https://media.api-sports.io/football/players/1104.png,,29,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787715,Celtic,247,69450,Liam Scales,https://media.api-sports.io/football/players/69450.png,,5,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787715,Celtic,247,191970,Osaze Urhoghide,https://media.api-sports.io/football/players/191970.png,,26,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787715,Celtic,247,67958,Stephen Welsh,https://media.api-sports.io/football/players/67958.png,,57,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787715,Celtic,247,19396,Liam Shaw,https://media.api-sports.io/football/players/19396.png,,30,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787715,Celtic,247,1110,Ewan Henderson,https://media.api-sports.io/football/players/1110.png,,52,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787715,Celtic,247,311820,Dane Murray,https://media.api-sports.io/football/players/311820.png,,47,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787715,Celtic,247,18763,James McCarthy,https://media.api-sports.io/football/players/18763.png,34.0,16,M,6.6,False,True,0,,32.0,26,0,0,0,0,,1.0,3.0,2.0,,,1.0,,,,,,,,,,,,
787713,Lokomotiv Moscow,597,464,Guilherme Marinato,https://media.api-sports.io/football/players/464.png,90.0,1,G,7.7,True,False,1,5.0,21.0,17,0,0,0,0,0.0,,1.0,1.0,,,,,,,,,,,,,,,
787713,Lokomotiv Moscow,597,969,Tin Jedvaj,https://media.api-sports.io/football/players/969.png,90.0,16,D,6,False,False,0,,32.0,22,0,0,0,0,,5.0,17.0,6.0,2.0,6.0,2.0,,1.0,1.0,,,,,,,,,
787713,Lokomotiv Moscow,597,64271,Stanislav Magkeev,https://media.api-sports.io/football/players/64271.png,90.0,4,D,7.6,False,False,0,,57.0,53,0,0,0,0,,3.0,5.0,3.0,,,1.0,,,,,,2.0,,,,,,
787713,Lokomotiv Moscow,597,10083,Murilo Cerqueira,https://media.api-sports.io/football/players/10083.png,90.0,27,D,6.9,False,False,0,,40.0,38,0,0,0,0,,1.0,3.0,3.0,,,,,,1.0,,,1.0,,,,,,
787713,Lokomotiv Moscow,597,841,Nayair Tiknizyan,https://media.api-sports.io/football/players/841.png,57.0,71,D,5.3,False,False,0,,12.0,10,2,1,0,0,,1.0,6.0,2.0,1.0,1.0,1.0,,,1.0,,,1.0,,,,,1.0,
787713,Lokomotiv Moscow,597,482,Daniil Kulikov,https://media.api-sports.io/football/players/482.png,56.0,69,M,6.3,False,False,0,,10.0,8,0,0,0,0,,2.0,5.0,2.0,,,2.0,,,,,,,,,,,,
787713,Lokomotiv Moscow,597,476,Dmitriy Barinov,https://media.api-sports.io/football/players/476.png,90.0,6,M,6.9,False,False,0,,36.0,31,0,0,0,0,,1.0,6.0,3.0,,,1.0,,2.0,1.0,,,1.0,,,,,,
787713,Lokomotiv Moscow,597,156187,Alexis Beka Beka,https://media.api-sports.io/football/players/156187.png,64.0,8,M,6.9,False,False,0,,14.0,12,1,0,0,0,,2.0,9.0,5.0,1.0,,2.0,,2.0,2.0,1.0,1.0,1.0,,,,,,
787713,Lokomotiv Moscow,597,494,Rifat Zhemaletdinov,https://media.api-sports.io/football/players/494.png,63.0,17,F,6.9,False,False,0,,12.0,8,0,0,0,0,,2.0,11.0,5.0,4.0,2.0,2.0,1.0,,,,2.0,,1.0,,,,,
787713,Lokomotiv Moscow,597,493,Fedor Smolov,https://media.api-sports.io/football/players/493.png,75.0,9,F,7.3,False,False,0,,14.0,5,0,0,0,0,,1.0,10.0,8.0,4.0,,1.0,1.0,1.0,4.0,1.0,3.0,,,1.0,,,,
787713,Lokomotiv Moscow,597,1277,François Kamano,https://media.api-sports.io/football/players/1277.png,75.0,25,F,6.9,False,False,0,,8.0,6,0,0,0,0,,5.0,9.0,6.0,2.0,,,,,,,1.0,,,,,,,
787713,Lokomotiv Moscow,597,281989,Daniil Khudyakov,https://media.api-sports.io/football/players/281989.png,,53,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787713,Lokomotiv Moscow,597,139829,Andrey Savin,https://media.api-sports.io/football/players/139829.png,,60,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787713,Lokomotiv Moscow,597,1260,Pablo,https://media.api-sports.io/football/players/1260.png,,3,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787713,Lokomotiv Moscow,597,43451,Maksim Nenakhov,https://media.api-sports.io/football/players/43451.png,,24,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787713,Lokomotiv Moscow,597,162504,Aleksandr Silyanov,https://media.api-sports.io/football/players/162504.png,26.0,45,D,6.9,False,True,0,,8.0,5,0,0,0,0,,2.0,2.0,2.0,,,,,2.0,,,,,,,,,,
787713,Lokomotiv Moscow,597,53709,Dmitri Zhivoglyadov,https://media.api-sports.io/football/players/53709.png,,2,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787713,Lokomotiv Moscow,597,138777,Faustino Anjorin,https://media.api-sports.io/football/players/138777.png,27.0,10,M,7,False,True,0,,7.0,7,0,0,0,0,,,4.0,1.0,3.0,,1.0,1.0,,,1.0,1.0,,1.0,,1.0,,,
787713,Lokomotiv Moscow,597,309889,Sergey Babkin,https://media.api-sports.io/football/players/309889.png,,75,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787713,Lokomotiv Moscow,597,838,Konstantin Maradishvili,https://media.api-sports.io/football/players/838.png,34.0,5,M,6.3,False,True,0,,13.0,6,0,0,0,0,,1.0,7.0,2.0,2.0,1.0,1.0,,1.0,1.0,,,,,,,,,
787713,Lokomotiv Moscow,597,162142,Maksim Petrov,https://media.api-sports.io/football/players/162142.png,,73,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787713,Lokomotiv Moscow,597,37188,Gyrano Kerk,https://media.api-sports.io/football/players/37188.png,15.0,7,M,6.7,False,True,0,,5.0,3,0,0,0,0,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,
787713,Lokomotiv Moscow,597,14519,Vitali Lisakovich,https://media.api-sports.io/football/players/14519.png,15.0,88,F,6.3,False,True,0,,2.0,2,0,0,0,0,,,4.0,1.0,,,2.0,1.0,,,,,,,,,,,
787713,Marseille,81,1557,Pau López,https://media.api-sports.io/football/players/1557.png,90.0,16,G,6.5,False,False,1,1.0,18.0,15,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
787713,Marseille,81,22090,William Saliba,https://media.api-sports.io/football/players/22090.png,90.0,2,D,7,False,False,0,,114.0,111,0,0,0,0,,,1.0,,,,1.0,1.0,1.0,,,,,1.0,,,,,
787713,Marseille,81,1689,Álvaro González,https://media.api-sports.io/football/players/1689.png,90.0,3,D,7.2,True,False,0,,100.0,94,0,0,0,0,,1.0,8.0,5.0,,1.0,1.0,1.0,2.0,3.0,,,1.0,,,,,,
787713,Marseille,81,71,Luan Peres,https://media.api-sports.io/football/players/71.png,90.0,14,D,6.9,False,False,0,,74.0,67,0,0,0,0,,3.0,7.0,3.0,,3.0,,1.0,4.0,,,,,,,,,,
787713,Marseille,81,21102,Valentin Rongier,https://media.api-sports.io/football/players/21102.png,90.0,21,M,7.2,False,False,0,,114.0,103,1,0,0,0,,2.0,13.0,7.0,2.0,2.0,3.0,,,1.0,3.0,1.0,,,,,,,
787713,Marseille,81,1904,Boubacar Kamara,https://media.api-sports.io/football/players/1904.png,90.0,4,M,7.3,False,False,0,,121.0,113,1,0,0,0,,,8.0,3.0,2.0,,3.0,,,1.0,2.0,2.0,,,,,,,
787713,Marseille,81,30408,Gerson,https://media.api-sports.io/football/players/30408.png,83.0,8,M,7,False,False,0,,50.0,49,0,0,0,0,,1.0,11.0,7.0,3.0,2.0,,1.0,1.0,5.0,,1.0,,1.0,,,,,
787713,Marseille,81,785,Cengiz Ünder,https://media.api-sports.io/football/players/785.png,90.0,17,F,7.6,False,False,0,,52.0,45,0,0,1,0,,1.0,10.0,4.0,5.0,,,2.0,,1.0,2.0,1.0,,1.0,,1.0,,,1.0
787713,Marseille,81,1454,Mattéo Guendouzi,https://media.api-sports.io/football/players/1454.png,83.0,6,M,7,False,False,0,,62.0,56,0,0,0,0,,2.0,11.0,5.0,3.0,1.0,1.0,2.0,,2.0,,1.0,,2.0,,,,,
787713,Marseille,81,284072,Ahmadou Bamba Dieng,https://media.api-sports.io/football/players/284072.png,82.0,12,F,7,False,False,0,,16.0,16,0,0,0,0,,3.0,15.0,8.0,2.0,,2.0,4.0,,2.0,3.0,1.0,,,1.0,,,,
787713,Marseille,81,412,Amine Harit,https://media.api-sports.io/football/players/412.png,56.0,7,F,6.9,False,False,0,,31.0,28,0,0,0,0,,,5.0,,2.0,,,1.0,,,3.0,,,1.0,,,,,
787713,Marseille,81,145060,Simon Ngapandouetnbu,https://media.api-sports.io/football/players/145060.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787713,Marseille,81,1897,Steve Mandanda,https://media.api-sports.io/football/players/1897.png,,30,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787713,Marseille,81,1901,Jordan Amavi,https://media.api-sports.io/football/players/1901.png,,23,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787713,Marseille,81,1902,Duje Ćaleta-Car,https://media.api-sports.io/football/players/1902.png,,15,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787713,Marseille,81,6,Leonardo Balerdi,https://media.api-sports.io/football/players/6.png,,5,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787713,Marseille,81,194455,Ugo Bertelli,https://media.api-sports.io/football/players/194455.png,,31,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787713,Marseille,81,20696,Pape Gueye,https://media.api-sports.io/football/players/20696.png,11.0,22,M,6.2,False,True,0,,6.0,5,0,0,0,0,,,2.0,,1.0,,1.0,,,,,,,,,,,,
787713,Marseille,81,10077,Luís Henrique,https://media.api-sports.io/football/players/10077.png,8.0,11,F,6.9,False,True,0,,8.0,8,0,0,0,0,,,,,,,,1.0,,,,,,1.0,,,,,
787713,Marseille,81,1912,Dimitri Payet,https://media.api-sports.io/football/players/1912.png,,10,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787713,Marseille,81,179918,Paolo Sciortino,https://media.api-sports.io/football/players/179918.png,,34,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787713,Marseille,81,30525,Pol Lirola,https://media.api-sports.io/football/players/30525.png,11.0,29,D,6.3,False,True,0,,11.0,10,0,0,0,0,,,1.0,1.0,,,,,,,1.0,,,,1.0,,,,
787713,Marseille,81,161929,Konrad de la Fuente,https://media.api-sports.io/football/players/161929.png,34.0,20,F,6.9,False,True,0,,20.0,17,0,0,0,0,,2.0,8.0,6.0,5.0,,,,,1.0,1.0,3.0,,,,,,,
787711,FK Crvena Zvezda,598,336,Milan Borjan,https://media.api-sports.io/football/players/336.png,90.0,82,G,6.3,True,False,1,1.0,31.0,17,0,0,0,0,0.0,,1.0,,,,,,,,,,,,,,,,
787711,FK Crvena Zvezda,598,342,Marko Gobeljić,https://media.api-sports.io/football/players/342.png,90.0,77,D,6.2,False,False,0,,21.0,16,0,0,0,0,,,7.0,1.0,2.0,,3.0,,3.0,,,,,,,,,,
787711,FK Crvena Zvezda,598,2742,Miloš Degenek,https://media.api-sports.io/football/players/2742.png,90.0,5,D,5.9,False,False,0,,44.0,33,0,0,0,0,,,3.0,1.0,,,1.0,,,1.0,,,,,,,,,
787711,FK Crvena Zvezda,598,968,Aleksandar Dragović,https://media.api-sports.io/football/players/968.png,90.0,15,D,7.2,False,False,0,,36.0,32,0,0,0,0,,2.0,8.0,6.0,,,2.0,,4.0,,,,1.0,,,,,,
787711,FK Crvena Zvezda,598,345,Milan Rodić,https://media.api-sports.io/football/players/345.png,90.0,23,D,7.9,False,False,0,,43.0,33,0,0,0,0,,1.0,5.0,5.0,,,,1.0,1.0,,3.0,,1.0,1.0,,1.0,,,
787711,FK Crvena Zvezda,598,44614,Sékou Sanogo,https://media.api-sports.io/football/players/44614.png,87.0,35,M,6.7,False,False,0,,39.0,31,0,0,0,0,,1.0,9.0,4.0,1.0,1.0,2.0,,1.0,2.0,,1.0,,,,,,,
787711,FK Crvena Zvezda,598,353,Mirko Ivanić,https://media.api-sports.io/football/players/353.png,90.0,4,M,6.9,False,False,0,,30.0,22,0,0,0,0,,,11.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,,1.0
787711,FK Crvena Zvezda,598,362,El Fardou Ben,https://media.api-sports.io/football/players/362.png,39.0,31,M,6.6,False,False,0,,6.0,2,0,0,0,0,,,5.0,3.0,1.0,,,,,2.0,,1.0,,,,,,,
787711,FK Crvena Zvezda,598,66021,Guélor Kanga,https://media.api-sports.io/football/players/66021.png,90.0,8,M,7.3,False,False,0,,57.0,50,0,0,0,0,,1.0,8.0,4.0,1.0,1.0,1.0,2.0,,3.0,2.0,,,,,,1.0,,
787711,FK Crvena Zvezda,598,50910,Aleksandar Katai,https://media.api-sports.io/football/players/50910.png,87.0,10,M,6.6,False,False,0,,30.0,24,0,0,1,0,,1.0,16.0,5.0,2.0,4.0,1.0,4.0,1.0,,,1.0,,2.0,,1.0,,,
787711,FK Crvena Zvezda,598,12555,Richairo Živković,https://media.api-sports.io/football/players/12555.png,65.0,30,F,6.7,False,False,0,,5.0,5,0,0,0,0,,1.0,7.0,2.0,,1.0,1.0,,,1.0,1.0,,,,1.0,,,,
787711,FK Crvena Zvezda,598,338,Zoran Popović,https://media.api-sports.io/football/players/338.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787711,FK Crvena Zvezda,598,341,Milan Gajić,https://media.api-sports.io/football/players/341.png,,2,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787711,FK Crvena Zvezda,598,133391,Strahinja Eraković,https://media.api-sports.io/football/players/133391.png,,25,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787711,FK Crvena Zvezda,598,45773,Radovan Pankov,https://media.api-sports.io/football/players/45773.png,3.0,6,D,,False,True,0,,2.0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,
787711,FK Crvena Zvezda,598,31733,Filippo Falco,https://media.api-sports.io/football/players/31733.png,,11,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787711,FK Crvena Zvezda,598,605,Nenad Krstičić,https://media.api-sports.io/football/players/605.png,25.0,7,M,6.9,False,True,0,,6.0,6,1,0,0,0,,3.0,4.0,3.0,,,1.0,,,,,,,,,,,,
787711,FK Crvena Zvezda,598,98320,Veljko Nikolić,https://media.api-sports.io/football/players/98320.png,,22,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787711,FK Crvena Zvezda,598,46090,Njegoš Petrović,https://media.api-sports.io/football/players/46090.png,,18,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787711,FK Crvena Zvezda,598,47009,Slavoljub Srnić,https://media.api-sports.io/football/players/47009.png,3.0,55,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787711,FK Crvena Zvezda,598,274371,Petar Stanić,https://media.api-sports.io/football/players/274371.png,,21,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787711,FK Crvena Zvezda,598,22100,Loïs Diony,https://media.api-sports.io/football/players/22100.png,51.0,39,F,6.3,False,True,0,,13.0,8,0,0,0,0,,,7.0,5.0,,,1.0,1.0,,,,,,1.0,,,,,
787711,SC Braga,217,41089,Matheus,https://media.api-sports.io/football/players/41089.png,90.0,1,G,6.3,False,False,2,2.0,29.0,26,0,0,0,0,0.0,,1.0,1.0,,,,,,1.0,,,,,,,,,
787711,SC Braga,217,41359,Vítor Tormena,https://media.api-sports.io/football/players/41359.png,90.0,3,D,6.7,False,False,0,,79.0,68,0,0,0,0,,2.0,7.0,5.0,1.0,,1.0,,,1.0,,1.0,1.0,,,,,1.0,
787711,SC Braga,217,47383,Paulo Oliveira,https://media.api-sports.io/football/players/47383.png,87.0,15,D,6.6,False,False,0,,49.0,45,0,0,0,0,,,3.0,2.0,,,,,,,,,1.0,,,,,,
787711,SC Braga,217,376,Diogo Leite,https://media.api-sports.io/football/players/376.png,90.0,4,D,6.5,False,False,0,,74.0,62,0,0,0,0,,1.0,10.0,4.0,,1.0,4.0,1.0,,1.0,1.0,,,,,,,,
787711,SC Braga,217,187920,Fabiano,https://media.api-sports.io/football/players/187920.png,86.0,70,M,7,False,False,0,,46.0,35,0,0,0,0,,6.0,15.0,8.0,3.0,,1.0,1.0,,,,2.0,,,,,,,
787711,SC Braga,217,30756,Lucas Piazón,https://media.api-sports.io/football/players/30756.png,78.0,11,M,6.7,False,False,0,,46.0,35,0,0,0,0,,,5.0,2.0,,2.0,,,,1.0,3.0,,1.0,,,,,,
787711,SC Braga,217,10565,Lucas Mineiro,https://media.api-sports.io/football/players/10565.png,78.0,25,M,6.9,False,False,0,,38.0,34,1,0,0,0,,,14.0,7.0,3.0,,2.0,1.0,1.0,3.0,1.0,2.0,,,,,,,
787711,SC Braga,217,42006,Mutassim Al Musrati,https://media.api-sports.io/football/players/42006.png,90.0,8,M,6.7,False,False,0,,85.0,75,1,0,0,0,,1.0,6.0,2.0,,1.0,2.0,,2.0,,1.0,,,,,,,,
787711,SC Braga,217,41197,Wenderson Galeno,https://media.api-sports.io/football/players/41197.png,90.0,90,M,8.2,False,False,0,,27.0,20,0,0,0,0,,4.0,12.0,9.0,3.0,1.0,,4.0,1.0,2.0,,3.0,,1.0,,1.0,,,
787711,SC Braga,217,155,Abel Ruíz,https://media.api-sports.io/football/players/155.png,70.0,9,F,6.6,False,False,0,,21.0,17,0,0,0,0,,,6.0,1.0,,,,2.0,,1.0,2.0,,,,,,,,
787711,SC Braga,217,41103,Ricardo Horta,https://media.api-sports.io/football/players/41103.png,90.0,21,F,7.5,True,False,0,,45.0,38,0,0,0,0,,3.0,5.0,5.0,,,,4.0,,2.0,5.0,,,1.0,,,,,
787711,SC Braga,217,269349,Lukas Hornicek,https://media.api-sports.io/football/players/269349.png,,91,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787711,SC Braga,217,41090,Tiago Sá,https://media.api-sports.io/football/players/41090.png,,12,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787711,SC Braga,217,41966,Francisco Moura,https://media.api-sports.io/football/players/41966.png,,74,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787711,SC Braga,217,187921,Bruno Rodrigues,https://media.api-sports.io/football/players/187921.png,,86,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787711,SC Braga,217,41097,Nuno Sequeira,https://media.api-sports.io/football/players/41097.png,3.0,5,D,,False,True,0,,8.0,8,0,0,0,0,,,2.0,,,,1.0,,,,1.0,,,,,,,,
787711,SC Braga,217,197448,Yan Couto,https://media.api-sports.io/football/players/197448.png,4.0,2,D,,False,True,0,,8.0,7,0,0,0,0,,,,,,,,,,,,,,,,,,,
